rowid,kepid,kepoi_name,kepler_name,koi_period,koi_ror,koi_srho,koi_prad,koi_sma,koi_teq,koi_insol,koi_dor,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass
3472,5686174,K00610.01,Kepler-622 b,14.28228147,0.027964999999999997,6.95973,1.82,0.0978,446.0,9.38,42.18,1,4102.0,4.675,-0.06,0.595,0.612
3475,6462863,K00094.04,Kepler-89 b,3.7431667330000002,0.010306000000000001,0.654,1.5,0.0488,1423.0,971.76,7.854,4,6181.0,4.234,-0.02,1.331,1.106
3476,6442340,K00664.01,Kepler-206 c,13.13747785,0.014821,0.23634000000000002,1.85,0.1084,825.0,109.68,12.92,3,5762.0,4.314,0.06,1.143,0.982
3477,6442340,K00664.02,Kepler-206 b,7.78199862,0.010595,0.23016999999999999,1.32,0.0764,983.0,220.8,9.03,3,5762.0,4.314,0.06,1.143,0.982
3478,6442340,K00664.03,Kepler-206 d,23.4433748,0.010373,0.07061,1.29,0.1594,681.0,50.72,12.71,3,5762.0,4.314,0.06,1.143,0.982
3479,6685609,K00665.01,Kepler-207 d,5.868066282000001,0.021224,0.18417999999999998,3.6,0.0674,1254.0,584.32,6.95,3,5918.0,4.127,0.21,1.555,1.181
3480,6685609,K00665.02,Kepler-207 b,1.61189046,0.010126000000000001,0.14339000000000002,1.72,0.0285,1930.0,3267.98,2.7,3,5918.0,4.127,0.21,1.555,1.181
3481,9450647,K00110.01,Kepler-465 b,9.940666412,0.020908000000000003,1.4944,2.87,0.0953,996.0,233.04,19.837,1,6215.0,4.305,0.08,1.259,1.17
3482,9702072,K00714.01,Kepler-652 b,4.182001885,0.026019999999999998,3.4851099999999997,2.46,0.0503,974.0,213.29,14.77,1,5328.0,4.551,0.32,0.865,0.971
3486,9873254,K00717.01,Kepler-653 b,14.70749512,0.014616999999999998,4.0477300000000005,2.04,0.1197,819.0,106.22,35.9,2,5676.0,4.247,0.32,1.28,1.056
3487,6587002,K00612.01,Kepler-196 b,20.73989406,0.025087,1.67173,2.11,0.1375,536.0,19.47,33.6,3,5132.0,4.571000000000001,-0.06,0.77,0.805
3488,6587002,K00612.02,Kepler-196 c,47.4277116,0.027739999999999997,1.2597200000000002,2.33,0.2387,407.0,6.46,53.1,3,5132.0,4.571000000000001,-0.06,0.77,0.805
3490,7368664,K00614.01,Kepler-434 b,12.874712425999999,0.07241399999999999,1.42468,11.26,0.115,926.0,173.5,23.198,1,5963.0,4.218,0.34,1.424,1.22
3492,6685609,K00665.03,Kepler-207 c,3.07155284,0.009729,0.06642999999999999,1.65,0.0437,1556.0,1389.97,3.21,3,5918.0,4.127,0.21,1.555,1.181
3493,6707835,K00666.01,Kepler-640 b,22.24814617,0.026424,0.43351000000000006,2.72,0.1566,609.0,32.58,22.5,1,5629.0,4.503,0.26,0.943,1.033
3497,10318874,K00104.01,Kepler-94 b,2.508057497,0.039108,5.95213,3.25,0.034,997.0,234.06,12.56,1,4780.0,4.5969999999999995,0.34,0.761,0.835
3499,9873254,K00717.02,Kepler-653 c,0.900375925,0.005833,3.91031,0.82,0.0186,2078.0,4399.18,5.51,2,5676.0,4.247,0.32,1.28,1.056
3500,9884104,K00718.01,Kepler-219 b,4.585466941,0.020175,0.21461999999999998,3.29,0.0571,1307.0,688.54,6.2,3,5788.0,4.16,0.26,1.495,1.179
3501,9884104,K00718.02,Kepler-219 c,22.71443351,0.024589,0.20335999999999999,4.01,0.1659,766.0,81.57,17.7,3,5788.0,4.16,0.26,1.495,1.179
3502,9884104,K00718.03,Kepler-219 d,47.903427,0.021769999999999998,0.15488,3.55,0.2728,598.0,30.17,26.6,3,5788.0,4.16,0.26,1.495,1.179
3503,9950612,K00719.01,Kepler-220 c,9.034190783,0.025742,3.99034,1.8,0.0733,586.0,27.87,25.8,4,4499.0,4.635,-0.26,0.639,0.643
3506,10353968,K00618.01,Kepler-623 b,9.07098164,0.028977,4.2829,2.94,0.0854,825.0,109.61,26.509,1,5672.0,4.506,0.14,0.929,1.008
3508,11773022,K00620.01,Kepler-51 b,45.15535633,0.072072,2.41249,7.65,0.2528,523.0,17.68,63.828,3,6046.0,4.486000000000001,-0.08,0.972,1.053
3509,7033671,K00670.01,Kepler-641 b,9.48965527,0.016446000000000002,0.44261000000000006,2.16,0.0879,926.0,173.79,12.82,1,5672.0,4.279,0.2,1.204,1.005
3510,7040629,K00671.01,Kepler-208 b,4.22865217,0.011156000000000001,1.00597,1.83,0.0546,1379.0,854.59,9.834,4,5966.0,4.169,0.18,1.499,1.213
3512,7040629,K00671.02,Kepler-208 c,7.46662068,0.010079000000000001,1.0167899999999999,1.65,0.0797,1141.0,401.08,14.42,4,5966.0,4.169,0.18,1.499,1.213
3513,7040629,K00671.03,Kepler-208 e,16.25951967,0.010516,1.98469,1.72,0.1339,880.0,142.1,30.3,4,5966.0,4.169,0.18,1.499,1.213
3514,7040629,K00671.04,Kepler-208 d,11.1317901,0.009009,1.2109299999999998,1.47,0.104,999.0,235.55,19.94,4,5966.0,4.169,0.18,1.499,1.213
3515,9950612,K00719.02,Kepler-220 d,28.1224393,0.012865999999999999,2.15807,0.9,0.1563,401.0,6.13,44.9,4,4499.0,4.635,-0.26,0.639,0.643
3516,6678383,K00111.01,Kepler-104 b,11.427550984000002,0.021404,0.5464,2.35,0.0964,852.0,124.31,15.57,4,5979.0,4.394,-0.34,1.005,0.913
3518,9950612,K00719.03,Kepler-220 e,45.9029768,0.016968,2.827,1.18,0.2166,341.0,3.19,68.0,4,4499.0,4.635,-0.26,0.639,0.643
3519,9950612,K00719.04,Kepler-220 b,4.159816554,0.012296,3.50618,0.86,0.0437,759.0,78.4,14.75,4,4499.0,4.635,-0.26,0.639,0.643
3520,9963524,K00720.01,Kepler-221 c,5.69059163,0.035077,1.8464200000000002,3.1,0.0586,860.0,129.31,14.68,4,5244.0,4.538,-0.04,0.81,0.826
3521,5780885,K00097.01,Kepler-7 b,4.885488596,0.079898,0.32016,16.66,0.0605,1496.0,1182.79,7.392,1,6036.0,3.968,0.1,1.909,1.236
3522,11773022,K00620.02,Kepler-51 d,130.17802962,0.098365,2.4069599999999998,10.44,0.5121,367.0,4.31,129.19,3,6046.0,4.486000000000001,-0.08,0.972,1.053
3523,11773022,K00620.03,Kepler-51 c,85.3162004,0.059763,2.61022,6.34,0.3864,423.0,7.57,100.1,3,6046.0,4.486000000000001,-0.08,0.972,1.053
3526,12068975,K00623.01,Kepler-197 c,10.34973276,0.011865,0.0909,1.44,0.0898,930.0,177.25,8.01,4,6003.0,4.303,-0.38,1.109,0.902
3527,7115785,K00672.01,Kepler-209 b,16.08786246,0.025602999999999997,1.0419100000000001,2.56,0.1207,668.0,47.17,24.2,3,5506.0,4.473,0.04,0.914,0.904
3528,7115785,K00672.02,Kepler-209 c,41.74938613,0.029414,2.02141,2.94,0.228,486.0,13.22,57.11,3,5506.0,4.473,0.04,0.914,0.904
3529,7124613,K00673.01,Kepler-642 b,4.41746257,0.015765,1.48848,3.95,0.0589,1810.0,2536.07,11.537,1,6570.0,3.86,-0.12,2.297,1.396
3530,8711794,K00105.01,Kepler-463 b,8.981014925,0.029697,12.93802,3.14,0.078,880.0,141.77,38.07,1,5666.0,4.362,-0.4,0.967,0.785
3531,7277317,K00674.01,Kepler-643 b,16.33888067,0.036942,0.17114000000000001,10.47,0.1295,963.0,203.31,13.42,1,4877.0,3.645,0.16,2.595,1.085
3533,9963524,K00720.02,Kepler-221 d,10.04157214,0.033566000000000006,1.49621,2.97,0.0855,712.0,60.74,19.98,4,5244.0,4.538,-0.04,0.81,0.826
3534,9963524,K00720.03,Kepler-221 e,18.36974658,0.040429,0.4924,3.58,0.1279,582.0,27.14,20.6,4,5244.0,4.538,-0.04,0.81,0.826
3535,9964801,K00721.01,Kepler-654 b,13.72462702,0.016659,0.11232,2.13,0.1116,831.0,112.82,10.38,1,5817.0,4.293,0.0,1.171,0.982
3536,9965439,K00722.01,Kepler-655 b,46.40626,0.019827,1.19551,2.66,0.2559,588.0,28.23,51.44,1,6086.0,4.276,-0.1,1.227,1.037
3538,12068975,K00623.02,Kepler-197 d,15.67750191,0.011755,0.06806,1.42,0.1185,810.0,101.79,9.6,4,6003.0,4.303,-0.38,1.109,0.902
3539,12068975,K00623.03,Kepler-197 b,5.59931543,0.010106,0.06759,1.22,0.0596,1142.0,402.39,4.82,4,6003.0,4.303,-0.38,1.109,0.902
3540,12068975,K00623.04,Kepler-197 e,25.2100146,0.007878,0.20773000000000003,0.95,0.1626,691.0,54.06,19.11,4,6003.0,4.303,-0.38,1.109,0.902
3541,3541946,K00624.01,Kepler-198 b,17.79001678,0.026716000000000004,1.80367,2.7,0.1304,655.0,43.5,31.13,3,5569.0,4.474,0.07,0.927,0.935
3542,3541946,K00624.02,Kepler-198 c,49.5674085,0.028762,1.12085,2.91,0.2583,465.0,11.09,52.6,3,5569.0,4.474,0.07,0.927,0.935
3543,10264660,K00098.01,Kepler-14 b,6.7901208010000005,0.045139,0.2079,9.86,0.0769,1434.0,998.97,7.97,1,6372.0,3.9539999999999997,0.04,2.001,1.313
3545,7447200,K00676.01,Kepler-210 c,7.972510087000001,0.055326,1.0986200000000002,3.22,0.0642,497.0,14.45,15.45,2,3912.0,4.728,-0.12,0.533,0.556
3546,7447200,K00676.02,Kepler-210 b,2.453236139,0.038903,3.40726,2.26,0.0293,737.0,69.36,10.27,2,3912.0,4.728,-0.12,0.533,0.556
3548,7509886,K00678.01,Kepler-211 c,6.0404622,0.014443000000000001,4.4523,1.3,0.0636,841.0,118.56,20.48,2,5297.0,4.578,0.21,0.825,0.938
3549,7509886,K00678.02,Kepler-211 b,4.13852825,0.014381999999999999,2.92785,1.3,0.0494,954.0,196.51,13.84,2,5297.0,4.578,0.21,0.825,0.938
3550,10002866,K00723.01,Kepler-222 b,3.9369931439999997,0.036449,1.41824,3.36,0.048,1004.0,240.16,10.51,3,5431.0,4.563,0.12,0.843,0.945
3551,10002866,K00723.02,Kepler-222 d,28.08185982,0.039445,2.17808,3.63,0.1777,522.0,17.52,44.9,3,5431.0,4.563,0.12,0.843,0.945
3552,6678383,K00111.02,Kepler-104 c,23.66834635,0.021099,0.32337,2.32,0.1566,668.0,47.11,21.2,4,5979.0,4.394,-0.34,1.005,0.913
3553,10002866,K00723.03,Kepler-222 c,10.08881066,0.05115,1.9835,4.71,0.0898,734.0,68.62,22.0,3,5431.0,4.563,0.12,0.843,0.945
3556,3541946,K00624.03,Kepler-198 d,1.3118429679999999,0.014172,2.0108,1.43,0.0229,1562.0,1410.6,5.677,3,5569.0,4.474,0.07,0.927,0.935
3558,4478168,K00626.01,Kepler-624 b,14.58649856,0.018838,0.87025,2.45,0.1172,852.0,124.89,21.39,2,6063.0,4.29,-0.14,1.191,1.009
3561,4563268,K00627.01,Kepler-625 b,7.75192755,0.018961000000000002,0.9414799999999999,1.89,0.0768,852.0,124.47,14.41,2,5604.0,4.52,0.18,0.912,1.004
3562,7515212,K00679.01,Kepler-212 c,31.80475991,0.020187,0.061739999999999996,2.99,0.2061,664.0,45.9,14.89,2,5867.0,4.235,0.24,1.356,1.153
3563,7515212,K00679.02,Kepler-212 b,16.2580276,0.006229999999999999,0.5263399999999999,0.92,0.1317,830.0,112.41,19.45,2,5867.0,4.235,0.24,1.356,1.153
3564,7529266,K00680.01,Kepler-435 b,8.600153929,0.062067,0.10675,26.52,0.0975,1703.0,1986.75,7.473,1,6093.0,3.475,-0.18,3.913,1.667
3574,3867615,K02289.02,Kepler-379 b,20.0983676,0.011476,1.24221,1.58,0.1495,775.0,85.34,29.82,2,6053.0,4.279,0.06,1.26,1.098
3581,6226908,K04068.01,Kepler-1546 b,19.597317,0.033991,0.31615,3.78,0.1366,671.0,47.9,18.58,1,5569.0,4.368,-0.02,1.019,0.883
3585,9956082,K04139.01,Kepler-1557 b,3.74031708,0.011906,2.12805,1.38,0.049,1287.0,646.81,11.63,1,6260.0,4.433,-0.08,1.063,1.118
3590,6755944,K04072.01,Kepler-1547 b,0.692978457,0.008898,0.30427,2.24,0.0165,3186.0,24240.83,1.977,1,6105.0,3.805,-0.26,2.304,1.235
3597,9334893,K02298.02,Kepler-1178 b,31.8055128,0.011023,3.02114,0.63,0.1596,378.0,4.84,54.5,3,4729.0,4.726,-1.42,0.525,0.534
3599,10000941,K04146.01,Kepler-1558 b,3.50472344,0.008606,3.55885,0.8,0.0419,1019.0,254.49,13.22,2,5115.0,4.477,0.08,0.854,0.798
3600,9455677,K04076.01,Kepler-1548 b,124.827797,0.022786,4.0876,2.57,0.4679,350.0,3.56,149.9,1,5349.0,4.353,0.18,1.032,0.875
3614,3937814,K04084.01,Kepler-1549 b,214.881456,0.024625,2.21504,2.68,0.6687,286.0,1.59,175.5,3,5323.0,4.378,0.16,0.995,0.862
3625,4770617,K02243.02,Kepler-1154 c,8.45805119,0.015703,1.07235,2.52,0.0875,1117.0,367.05,15.95,3,6172.0,4.198,0.16,1.471,1.25
3632,11709124,K00435.05,Kepler-154 c,62.3026877,0.028719,0.5091399999999999,3.05,0.2965,454.0,10.05,47.1,6,5688.0,4.415,-0.12,0.971,0.895
3633,9022166,K02175.02,Kepler-368 c,72.3826983,0.019396,0.28658,4.21,0.355,575.0,25.83,43.0,2,5508.0,3.897,0.1,1.988,1.136
3640,3103227,K04091.01,Kepler-1550 b,225.585245,0.024932,1.4622899999999999,3.71,0.7681,348.0,3.48,157.86,1,5929.0,4.243,0.3,1.363,1.185
3641,4850961,K04092.01,Kepler-1551 b,24.4972683,0.021608000000000002,0.29952,2.74,0.1772,722.0,64.25,21.2,1,6392.0,4.399,0.07,1.162,1.232
3652,10714072,K04024.01,Kepler-1541 b,8.40693068,0.011643,11.30804,1.95,0.0781,1048.0,285.67,34.8,1,5365.0,4.02,-0.06,1.533,0.899
3661,6607644,K04159.01,Kepler-1559 b,0.971915957,0.008139,1.1478899999999999,0.79,0.018,1609.0,1591.27,3.86,1,5196.0,4.458,0.12,0.889,0.828
3662,7610663,K04160.01,Kepler-1560 b,3.03196812,0.008297,4.53071,0.9,0.0397,1269.0,614.2,13.01,1,5755.0,4.402,-0.14,0.993,0.909
3677,7838675,K04169.01,Kepler-1561 b,1.005205893,0.009003,2.00283,0.85,0.0194,1682.0,1893.23,4.747,1,5718.0,4.5489999999999995,-0.08,0.863,0.96
3684,7100673,K04032.01,Kepler-1542 b,3.95116635,0.007162000000000001,1.6215899999999999,0.83,0.0479,1160.0,427.07,11.02,5,5574.0,4.354,0.12,1.065,0.933
3685,7100673,K04032.02,Kepler-1542 c,2.89223998,0.006000999999999999,1.5587600000000001,0.7,0.0389,1287.0,647.55,8.83,5,5574.0,4.354,0.12,1.065,0.933
3692,10089911,K04034.01,Kepler-1543 b,6.96704926,0.015916999999999997,0.1128,6.14,0.0867,1774.0,2341.58,6.61,2,6303.0,3.595,0.28,3.53,1.786
3695,3548044,K02194.02,Kepler-371 c,67.968656,0.016483,1.02857,1.71,0.3031,443.0,9.09,63.1,3,5670.0,4.387,-0.36,0.95,0.802
3717,11401767,K02195.02,Kepler-372 d,30.0899459,0.017063,0.08382,2.25,0.1982,660.0,44.79,15.89,3,6056.0,4.332,0.16,1.209,1.147
3719,11709124,K00435.06,Kepler-154 f,9.91937693,0.012428,1.03249,1.32,0.0871,838.0,116.43,17.51,6,5688.0,4.415,-0.12,0.971,0.895
3721,8613535,K02263.02,Kepler-1165 b,9.47850818,0.012482,0.35078000000000004,1.47,0.0914,946.0,189.14,11.85,3,6249.0,4.428,-0.04,1.076,1.13
3723,3955817,K04117.01,Kepler-1553 b,4.24263096,0.012243,2.03642,1.1,0.0481,926.0,174.24,12.47,1,5072.0,4.521,0.14,0.825,0.822
3729,10360722,K04051.01,Kepler-1545 b,163.692336,0.029844,4.68026,2.75,0.5442,274.0,1.34,187.9,1,4999.0,4.49,0.18,0.843,0.8
3733,6349881,K04121.01,Kepler-1554 b,198.088873,0.030610000000000002,1.78374,3.24,0.6314,288.0,1.63,154.7,1,5275.0,4.397,0.18,0.969,0.855
3741,11401767,K02195.03,Kepler-372 b,6.84978728,0.013841999999999998,0.02164,1.83,0.0739,1081.0,322.19,3.77,3,6056.0,4.332,0.16,1.209,1.147
3744,9718066,K02287.02,Kepler-378 c,28.9060526,0.010783,1.1896,0.79,0.165,414.0,6.94,37.5,2,4657.0,4.641,0.02,0.67,0.748
3745,9272070,K04126.01,Kepler-1555 b,8.10503551,0.013451,0.6633100000000001,1.45,0.0805,959.0,199.74,13.21,1,6201.0,4.4719999999999995,-0.2,0.989,1.058
3746,5088400,K04127.01,Kepler-1556 b,8.82715783,0.017452000000000002,8.69135,1.67,0.0829,797.0,95.25,32.96,1,5550.0,4.539,0.12,0.878,0.972
3767,5281113,K04411.01,Kepler-1602 b,11.17931581,0.008869,2.57563,1.81,0.1074,1159.0,426.61,25.72,1,6292.0,4.013999999999999,-0.08,1.873,1.324
3777,6026924,K04276.01,Kepler-1580 b,56.644452,0.009727,0.059739999999999994,2.44,0.323,733.0,68.37,21.64,1,6237.0,3.862,0.12,2.295,1.399
3783,3244792,K04347.01,Kepler-1592 b,3.0570982,0.011032,0.5828899999999999,0.99,0.04,1202.0,493.09,6.604,1,6021.0,4.57,-0.5,0.819,0.922
3794,1724719,K04212.01,Kepler-1569 b,5.79179934,0.011738,0.12599000000000002,1.69,0.0654,1222.0,528.14,6.07,2,6174.0,4.244,0.02,1.318,1.109
3816,9366617,K04215.01,Kepler-1570 b,26.5487294,0.010812,0.42818999999999996,2.54,0.1784,836.0,115.61,25.17,1,5456.0,3.802,-0.24,2.154,1.074
3823,4548011,K04288.01,Kepler-1581 b,6.28384079,0.005442,0.67432,0.73,0.0674,1108.0,356.49,11.21,4,5888.0,4.275,0.06,1.227,1.036
3833,7046035,K04424.01,Kepler-1603 b,2.27164952,0.008338,0.30293000000000003,0.97,0.0351,1522.0,1269.46,4.356,1,6274.0,4.434,-0.1,1.062,1.115
3845,5868793,K04290.01,Kepler-1582 b,4.83809469,0.036066,34.49907,0.79,0.0316,354.0,3.7,34.95,1,3187.0,5.091,0.1,0.2,0.18
3847,10063208,K04292.01,Kepler-1583 b,9.3281912,0.006063000000000001,1.2591700000000001,0.59,0.085,788.0,91.02,17.96,1,5525.0,4.513999999999999,0.08,0.888,0.939
3850,10669994,K04360.01,Kepler-1594 b,2.71603664,0.009258,3.25287,1.05,0.0396,1360.0,807.43,10.82,1,6011.0,4.452,0.14,1.041,1.119
3859,9183378,K04222.01,Kepler-1571 b,3.38557445,0.010068,4.33955,1.63,0.0432,1476.0,1122.9,13.8,1,5718.0,4.069,-0.18,1.48,0.936
3864,7596240,K04295.01,Kepler-1584 b,13.3997555,0.012052,2.12774,1.51,0.1168,886.0,145.65,27.23,1,6401.0,4.388999999999999,-0.04,1.15,1.183
3868,7427764,K04364.01,Kepler-1595 b,4.56383697,0.013,2.78257,1.22,0.051,980.0,218.18,14.52,1,5408.0,4.496,-0.06,0.861,0.848
3874,8416523,K04441.01,Kepler-1604 b,0.34184201700000005,0.021058,0.3297,1.72,0.0089,2023.0,3991.16,1.268,1,5016.0,4.601,0.02,0.747,0.817
3882,9872831,K04230.01,Kepler-1572 b,5.49548533,0.008542000000000001,3.0066599999999997,1.3,0.0614,1293.0,661.04,16.87,1,6157.0,4.159,-0.26,1.392,1.02
3885,12306058,K02541.02,Kepler-391 c,20.4853893,0.009922,0.03028,3.6,0.153,1015.0,251.16,8.76,2,4938.0,3.45,0.0,3.324,1.136
3886,8507475,K04300.01,Kepler-1585 b,3.58273837,0.017176,8.75587,1.64,0.0445,1064.0,302.74,18.11,1,5448.0,4.5169999999999995,0.07,0.872,0.912
3887,8773015,K04301.01,Kepler-1586 b,15.604841,0.008408,0.50689,1.57,0.1266,1013.0,248.62,18.69,2,6254.0,4.019,-0.26,1.706,1.11
3900,11080405,K02442.02,Kepler-386 b,12.3101351,0.016487,0.51981,1.51,0.0968,651.0,42.42,16.09,2,5009.0,4.4910000000000005,0.16,0.84,0.797
3901,11509504,K04232.01,Kepler-1573 b,2.61576515,0.010133,0.9775799999999999,1.06,0.0364,1379.0,851.6,7.07,1,6088.0,4.446000000000001,-0.4,0.958,0.934
3903,11611275,K04234.01,Kepler-1574 b,6.94245216,0.011886,0.9690200000000001,1.34,0.0743,1003.0,239.39,13.52,1,6108.0,4.466,0.07,1.03,1.132
3906,11612280,K04304.01,Kepler-1587 b,9.4061364,0.008249,0.54468,1.14,0.0878,981.0,219.36,13.66,1,5855.0,4.24,0.04,1.268,1.02
3910,11444514,K04371.01,Kepler-1596 b,66.373298,0.018688999999999997,0.94331,1.99,0.3237,471.0,11.59,60.3,1,6143.0,4.47,-0.22,0.976,1.027
3911,9886361,K02732.02,Kepler-403 d,13.61165024,0.008943000000000001,0.2626,1.46,0.1211,958.0,198.73,13.701,4,6170.0,4.192,0.24,1.499,1.282
3939,10329196,K04446.01,Kepler-1605 b,85.7567919,0.012371,1.45222,2.99,0.3912,528.0,18.44,82.6,1,5037.0,3.783,0.08,2.213,1.083
3943,9285568,K04241.01,Kepler-1575 b,2.55315031,0.012589,3.03742,1.25,0.0366,1312.0,699.7,10.15,1,5970.0,4.521,-0.18,0.908,0.996
3944,7604328,K02458.02,Kepler-1245 c,2.9365879460000004,0.017796,0.59013,1.77,0.0372,1190.0,473.18,6.46,2,5455.0,4.421,-0.2,0.909,0.795
3950,10722485,K04312.01,Kepler-1588 b,7.84931877,0.007513,1.26826,0.81,0.0726,925.0,172.98,16.04,1,5678.0,4.365,-0.28,0.99,0.828
3956,6937529,K04382.01,Kepler-1597 b,2.94648935,0.006963,0.816,0.89,0.0427,1497.0,1187.5,7.208,2,6481.0,4.378,-0.08,1.171,1.194
3965,5177859,K04246.01,Kepler-1576 b,6.98472143,0.008855,2.14824,1.19,0.0726,1059.0,297.15,17.69,2,5839.0,4.279,0.12,1.227,1.044
3974,9883606,K04383.01,Kepler-1598 b,4.34195312,0.007868,2.10125,0.94,0.0527,1236.0,552.7,12.79,2,6164.0,4.378,-0.12,1.09,1.032
3975,5860968,K04384.01,Kepler-1599 b,122.358116,0.017273,0.78973,2.15,0.4823,407.0,6.46,85.5,1,5998.0,4.324,-0.12,1.139,0.998
3986,11125613,K02485.02,Kepler-1254 c,3.60082855,0.015616999999999999,3.43025,1.36,0.0422,927.0,174.45,13.3,3,4838.0,4.524,0.18,0.796,0.771
3999,11560897,K02365.02,Kepler-430 c,110.978266,0.011132,0.66317,1.86,0.4808,463.0,10.84,75.6,2,5883.0,4.149,0.2,1.529,1.205
4006,10407482,K04255.01,Kepler-1577 b,6.30558387,0.013131,1.61163,2.52,0.0657,1125.0,378.9,15.02,1,4934.0,3.927,0.28,1.756,0.952
4011,5371777,K04327.01,Kepler-1589 b,0.9916596459999999,0.008786,0.26834,1.19,0.0205,2102.0,4614.18,2.407,1,6117.0,4.315,0.14,1.244,1.17
4020,9897364,K04189.01,Kepler-1562 b,64.2729088,0.03795,0.03848,5.38,0.3308,554.0,22.31,20.33,1,6341.0,4.2780000000000005,-0.04,1.299,1.165
4021,12505503,K04190.01,Kepler-1563 b,3.4327371,0.007773,0.17777,0.75,0.0442,1134.0,390.57,4.8,1,5757.0,4.5360000000000005,-0.06,0.881,0.974
4026,10526887,K04261.01,Kepler-1578 b,1.450889836,0.010797,2.0073,1.21,0.0252,1700.0,1970.75,6.07,1,6046.0,4.423,-0.14,1.023,1.011
4027,11125613,K02485.03,Kepler-1254 d,5.72716067,0.016114,3.31866,1.4,0.0575,794.0,93.96,17.92,3,4838.0,4.524,0.18,0.796,0.771
4038,8733898,K02842.03,Kepler-446 c,3.0362087389999997,0.039143,34.870470000000005,1.4,0.0283,520.0,17.31,25.71,3,3464.0,4.923,-0.14,0.328,0.328
4039,9828127,K04192.01,Kepler-1564 b,18.0541469,0.015187,1.5782100000000001,1.51,0.1327,635.0,38.57,30.07,2,5505.0,4.501,0.16,0.909,0.955
4043,5644412,K04194.01,Kepler-1565 b,1.538185321,0.016308,1.1312799999999998,1.29,0.0241,1234.0,547.92,5.21,1,5107.0,4.615,-0.2,0.723,0.794
4053,10730070,K04335.01,Kepler-1590 b,7.61758198,0.008523000000000001,1.36446,1.0,0.0772,1020.0,255.32,16.12,1,6202.0,4.401,-0.12,1.072,1.05
4056,2831055,K04400.01,Kepler-1601 b,2.20923119,0.007076000000000001,1.38035,0.84,0.0336,1507.0,1217.79,7.088,1,5991.0,4.375,-0.02,1.092,1.032
4063,5340878,K04199.01,Kepler-1566 b,0.539915033,0.008937,2.85988,0.82,0.0121,1871.0,2901.68,3.532,1,5102.0,4.502,0.1,0.837,0.811
4066,7826620,K04268.01,Kepler-1579 b,0.849906734,0.010761,2.4205400000000004,0.59,0.014,1139.0,396.64,4.52,1,4296.0,4.7330000000000005,-1.0,0.505,0.503
4070,8573193,K04337.01,Kepler-1591 b,8.18504859,0.00943,0.36344,0.93,0.0794,892.0,149.41,10.88,1,5984.0,4.521,-0.2,0.906,0.993
4072,7673841,K02585.02,Kepler-392 c,10.42317343,0.008625,1.4800799999999998,1.07,0.0905,901.0,155.7,20.41,3,5767.0,4.287,-0.14,1.135,0.91
4085,10593535,K04204.01,Kepler-1568 b,20.9254083,0.00951,0.54814,1.26,0.1499,729.0,66.95,23.32,1,5821.0,4.283,0.1,1.21,1.025
4086,5959719,K02498.02,Kepler-390 c,13.0600399,0.009581999999999999,3.2440599999999997,0.8,0.1006,630.0,37.3,30.81,2,5168.0,4.566,-0.12,0.769,0.793
4092,9701962,K04617.01,Kepler-1617 b,27.4784659,0.008173999999999999,0.56321,1.52,0.181,736.0,69.3,28.2,1,5432.0,3.9930000000000003,0.21,1.707,1.046
4127,6278762,K03158.02,Kepler-444 c,4.54586982,0.008237999999999999,4.15244,0.65,0.0475,868.0,134.21,16.55,5,5051.0,4.562,-0.36,0.721,0.692
4146,4556468,K04491.01,Kepler-1609 b,114.336052,0.014536000000000002,0.22411999999999999,2.09,0.4679,429.0,8.02,53.7,1,5802.0,4.218,0.14,1.316,1.044
4151,7747457,K04561.01,Kepler-1613 b,1.5184181,0.013338,0.35882,1.85,0.0264,1926.0,3261.65,3.52,1,6302.0,4.2589999999999995,-0.18,1.269,1.063
4163,10026502,K04706.01,Kepler-1620 b,101.952048,0.011344,4.09448,1.31,0.4322,428.0,7.92,131.03,1,6210.0,4.407,-0.18,1.054,1.028
4169,9002278,K00701.05,Kepler-62 c,12.4418003,0.007881,2.3525099999999997,0.57,0.0942,576.0,26.03,26.8,5,4926.0,4.6530000000000005,-0.36,0.662,0.727
4174,11650401,K04566.01,Kepler-1614 b,3.94660745,0.015962999999999998,1.5777299999999999,1.4,0.0471,981.0,218.91,10.91,1,5376.0,4.5760000000000005,-0.02,0.806,0.897
4185,6278762,K03158.03,Kepler-444 d,6.18943952,0.00829,3.5510800000000002,0.65,0.0584,783.0,88.79,19.3,5,5051.0,4.562,-0.36,0.721,0.692
4189,9100953,K04500.01,Kepler-1610 b,8.70179611,0.015641,2.711,1.37,0.0777,750.0,74.58,22.14,3,5295.0,4.548,-0.1,0.8,0.825
4194,6761777,K04571.01,Kepler-1615 b,47.3128645,0.01813,0.00872,3.71,0.2788,658.0,44.26,10.11,1,5749.0,4.002,0.34,1.876,1.288
4196,9412623,K04640.01,Kepler-1618 b,6.1082945,0.007529000000000001,0.59239,1.06,0.0706,1267.0,608.39,10.53,1,6720.0,4.316,-0.14,1.289,1.261
4228,6278762,K03158.04,Kepler-444 e,7.74347801,0.007890000000000001,3.08817,0.62,0.0678,727.0,65.88,21.39,5,5051.0,4.562,-0.36,0.721,0.692
4250,11671579,K04510.01,Kepler-1611 b,5.17624997,0.008006999999999998,0.30556,1.31,0.0586,1243.0,565.42,7.564,1,5578.0,4.088,0.14,1.497,1.001
